,CODE_INDEX,N_POSITIVE_CODES,AUC(GRU),AUC(ICENODE),AUC(ICENODE_UNIFORM),AUC(RETAIN),VAR[AUC(GRU)],VAR[AUC(ICENODE)],VAR[AUC(ICENODE_UNIFORM)],VAR[AUC(RETAIN)],P0(AUC_GRU==AUC_ICENODE),P0(AUC_GRU==AUC_ICENODE_UNIFORM),P0(AUC_GRU==AUC_RETAIN),P0(AUC_ICENODE==AUC_ICENODE_UNIFORM),P0(AUC_ICENODE==AUC_RETAIN),P0(AUC_ICENODE_UNIFORM==AUC_RETAIN)
79,79,705.0,0.6696185124515281,0.7010451996378728,0.7224547795899018,0.7311873583401935,7.578290308490974e-05,7.469786706654928e-05,7.30203673815546e-05,6.415847200993211e-05,1.1879107906161615e-06,1.6851438529521364e-16,1.0972976521626552e-32,2.4522993953805384e-23,7.247758157473754e-07,0.13420033558398098
80,80,430.0,0.6934888667328019,0.7034586499881461,0.7181437368236582,0.7139415283319922,0.00013707564403267705,0.00015271361402040002,0.00015933215470901566,0.00012875829762891595,0.2218319471571344,0.005019198170398545,0.00035441700412181025,1.4433683793502634e-05,0.164002460233734,0.6074534016102973
81,81,260.0,0.5085812581318397,0.5668988093665585,0.5768903431718962,0.5598980589257054,0.00031702147632369014,0.0003212207736657541,0.0003157075333120151,0.00029336498591844823,8.441977140698886e-06,4.283324885251581e-09,4.2810306751625063e-07,0.016126419746324144,0.5663759377068636,0.13066836507939
82,82,115.0,0.4705936055388232,0.5022341657902878,0.5022957823543496,0.48185253475344403,0.0009525841458836599,0.0009257910483043121,0.0009708383560215912,0.0010504261457038994,0.08886214915786285,0.06932193511712288,0.45383343879548377,0.9903855020006471,0.21694327577027828,0.17482492096696522
83,83,1723.0,0.6619323007900205,0.7054281619182486,0.7097376824237316,0.7229374675204331,3.434260514183952e-05,3.819418307997831e-05,3.8745347189325625e-05,3.5146096273678745e-05,1.2536871121012785e-19,3.217058686094573e-25,2.5216780477416334e-70,0.0021751115648202127,0.00012566601893911156,0.0022060121572059495
84,84,743.0,0.7546996351581704,0.8089331024013084,0.8253964913869677,0.7637147979886295,5.417208222089694e-05,7.042438260830467e-05,6.808578472898517e-05,5.867808314615985e-05,3.5875343614202403e-25,1.634489922842261e-42,0.03271273389907905,2.695099216301521e-27,3.9353101644618574e-20,1.9562806773899777e-37
85,85,62.0,0.8628752129066841,0.8602796534700546,0.8709829155895246,0.8848323981290148,0.0003431759965882816,0.00047520808381687946,0.0003708271958711453,0.00034531695755209515,0.8723306723410201,0.5568309366459652,0.03302332438415008,0.049184174677601784,0.05208271574872695,0.18704484636105767
86,86,51.0,0.8374208887783222,0.8651362625334866,0.883315881227304,0.8604380673051163,0.0003907039638803754,0.00047324378623188866,0.0003443902323050709,0.00043369647762396405,0.14881766510629557,0.009256941726944046,0.16000885455228508,0.0004256415392496358,0.7828980337362174,0.15062051413593383
87,87,34.0,0.8540325036745394,0.8373254869592468,0.8516572945678609,0.8753657987544083,0.00032423662516181526,0.0006574085960865154,0.000530651035324764,0.0004734797975127391,0.487943799862977,0.9063741440797455,0.22064472777015376,0.021713853054780775,0.035019929723804445,0.1356414563775911
88,88,1334.0,0.870348165007944,0.8648308389873977,0.8445346332598012,0.8823283996447786,3.483593710736183e-05,3.935374724361531e-05,4.259070425296904e-05,3.3680815455003994e-05,0.24015487108329747,3.26613918840634e-08,0.002651194466907326,4.281125841686318e-32,5.414584659964192e-05,3.643313033434359e-17
89,89,35.0,0.8413570345142832,0.8454877687419747,0.8520819056705045,0.8824422547871847,0.0003010670517311018,0.00041911153854429104,0.00043352598547750524,0.00030137308460470233,0.8046501832951792,0.5012727894261064,0.012362752841456348,0.2859479263379895,0.0868387201475833,0.15003102428874002
90,90,5794.0,0.8745852889194269,0.92899205269645,0.934195388361928,0.9202525470938032,2.2650332432727615e-06,2.057744125395256e-06,1.6994700564398674e-06,1.7248627242959534e-06,0.0,0.0,0.0,6.886979813114572e-41,1.3999325367777152e-13,7.015905232596706e-34
91,91,392.0,0.8924478864147958,0.8940612266816296,0.9072939635256959,0.9179182333711059,2.3408032922649457e-05,4.121466110224107e-05,2.945556379785955e-05,1.764335178682344e-05,0.7841705042700079,0.003119213253693097,7.109110704483586e-10,5.492085374405222e-13,4.360955630463929e-05,0.02634457382451269
92,92,1295.0,0.8636843477824068,0.8408397940184014,0.8732118207217632,0.8990107569617275,1.4900449534411893e-05,2.240396175740466e-05,1.6015073383805148e-05,1.0748285290222093e-05,1.2820452538959598e-08,0.0036911712414974753,1.6983266186067262e-36,8.702101351561213e-93,1.1426029666654864e-41,1.6292875893000832e-12
93,93,763.0,0.8911051691811954,0.8974569836910187,0.9111202271362974,0.9088409595221849,1.4953241971456226e-05,2.1077387072892254e-05,1.5533988303735587e-05,1.426938059163327e-05,0.0984178357786343,6.08393493575899e-10,3.442096543230152e-08,9.567901086569349e-32,0.001682872199370523,0.47698101154349193
94,94,836.0,0.8793050701281865,0.9046967261390886,0.9127766772887779,0.9116841212332061,1.1701173350425283e-05,1.5343019610664016e-05,1.1697883869990107e-05,9.636084868950335e-06,5.124470364920792e-16,2.8755776853067062e-33,2.691302908036708e-34,3.111030870858712e-16,0.020618706964399183,0.681903995141381
95,95,846.0,0.8676722264459961,0.9189912884887415,0.9159002375163303,0.9155066241728803,2.0755565786056556e-05,2.0583671086120257e-05,1.9544955626527595e-05,1.725533459004915e-05,3.4923762611918034e-57,3.1249317822813155e-52,2.1638758349547475e-58,0.0048263452504498155,0.29096140379518787,0.905683436270739
96,96,567.0,0.8879004591206837,0.8911974274870348,0.9059753469403465,0.913224370675525,2.1458170940511576e-05,2.9923220434259267e-05,2.1899037070123726e-05,1.4628283159953279e-05,0.4504074630660161,2.1343687165688447e-06,7.384105173703807e-12,1.1603270821149735e-23,5.539329052800067e-06,0.08738186762705928
97,97,187.0,0.8994639067910923,0.8930198162871766,0.8994095631352375,0.9069248360833843,6.4383246128023e-05,0.000105439253178066,8.869944333073467e-05,6.746200336736896e-05,0.39841067143014963,0.9938899926584529,0.200250587066103,0.0018830026433651033,0.040200233769889585,0.23897447707460318
98,98,1112.0,0.8861851427214024,0.9028786577207237,0.9142896580309875,0.9223569174310148,1.034663492098083e-05,1.2052375028117911e-05,8.71325416574066e-06,6.4054901578924344e-06,4.091679296866725e-09,5.734107189949082e-31,2.7573403923966647e-49,2.615157019698003e-31,4.148715899107987e-12,0.0007015497215106319
99,99,5141.0,0.912940286514641,0.9149788823353213,0.9117482874299301,0.9245056611538266,7.657305684495543e-06,7.805494437659525e-06,8.124413206190598e-06,7.178548846692054e-06,0.2374909911355647,0.4863614357402879,4.362190561127833e-12,6.855959912968269e-06,5.041457302159723e-07,2.0795340430931036e-11
100,100,464.0,0.8679409906411139,0.87827537626716,0.8901872689546989,0.9038563725341274,3.307588774640115e-05,3.7464000892988956e-05,2.9296368858949778e-05,2.3688480541906696e-05,0.05466180331924199,1.0829725571473834e-06,2.8517674079236045e-19,6.621996564742796e-13,1.0914165577450998e-06,0.0032425873023588093
101,101,1201.0,0.8848597429952535,0.9024876439524764,0.913016836628283,0.9171041420767619,9.115515520928419e-06,1.1840136393973512e-05,8.683232978849227e-06,6.838595116282911e-06,1.5036634193453782e-10,2.2764398182782552e-34,1.0346839470156434e-45,1.3798207732965517e-29,7.106783888844417e-08,0.07981417540426243
102,102,1606.0,0.8856283567875669,0.902003970885317,0.9117666528105197,0.9193527451682796,6.748018945217083e-06,8.460276080153076e-06,6.331345897313307e-06,5.059488955144282e-06,4.264444229668474e-12,1.0649348507765548e-38,1.4502713286923291e-68,1.4562364229969736e-33,1.9226820462880348e-14,0.00012820472182864922
103,103,3008.0,0.895993957834843,0.9108170207145627,0.9216317759150474,0.927680461305599,3.0124261324727813e-06,4.146959680549254e-06,2.946147797638806e-06,2.4105629009724336e-06,5.435928374951347e-18,1.7276795755484573e-70,5.996445062630623e-119,1.4411560407148857e-80,2.7493675677067765e-22,4.356645038340005e-05
104,104,5.0,0.928403007389862,0.958028369782484,0.9621053872577128,0.9558671432475737,0.0032243044588757216,0.0007579799894164297,0.0006114088934606762,0.0008426618905657911,0.31732517704345164,0.2983048325253953,0.3296812862042511,0.20821493575316918,0.5233156752765031,0.29750368863205723
105,105,5235.0,0.8168023471130349,0.8784032650067797,0.8958697772504102,0.9051411609391488,3.4697525712392853e-06,3.618699370351223e-06,2.7620319645048684e-06,1.928164354884745e-06,6.091712944882077e-271,0.0,0.0,1.3333665854397948e-220,1.551881420902925e-55,5.024997224689284e-10
106,106,6723.0,0.8905169632897069,0.9093570838513688,0.9207116356952688,0.9313748163442422,1.7001721028245005e-06,2.0576686244688195e-06,1.505554565688331e-06,1.2357396627092067e-06,1.229713602008744e-56,1.1312525638150574e-195,0.0,2.4433121369802985e-178,6.811606310317796e-75,9.033833133707423e-25
107,107,7658.0,0.5808275104615142,0.6280365143157883,0.6279306205245115,0.6301711600635355,1.0859987067090782e-05,1.2045735068674665e-05,1.203349105006719e-05,1.1316916402282347e-05,9.908755616122847e-39,1.544336582315068e-36,1.0886264157917235e-65,0.9212673828557058,0.5272140462423169,0.5215389143211181
108,108,3697.0,0.6474237103542235,0.6650761100673979,0.6536849154258113,0.7093382361329945,2.4880199306842154e-05,2.8967799672148296e-05,2.8209712612134544e-05,2.75531342087682e-05,0.00017731579023449166,0.17867944028499194,1.6464498959468832e-55,7.899413553718554e-12,2.6576961751669983e-19,1.3967336808571986e-28
109,109,6709.0,0.8539877582976687,0.8288491438895649,0.8257229382535036,0.857691096709295,7.311522278863027e-06,9.116708414192083e-06,9.34311140506966e-06,7.303155892083999e-06,1.19667956197818e-29,1.140447539579679e-36,0.023733782788759483,0.00010534843505962062,1.761802929381214e-35,4.24619741551813e-42
110,110,7151.0,0.6707420919693623,0.6754914411974593,0.6857630452136282,0.6567367663949785,1.1002460076988147e-05,1.1742843852891142e-05,1.1610846609901755e-05,1.225537468526408e-05,0.1059350821715799,1.14031654789052e-07,2.410508521536592e-06,1.1806107462933815e-23,3.0601321607550805e-10,1.991031938160957e-21
111,111,57.0,0.41450322490850966,0.4756885580518797,0.4472153689683725,0.40588669819868745,0.001290870301518895,0.00128754463738207,0.0011913653277678344,0.0011348625977678044,0.055737194466172466,0.2690731371129772,0.7561579070527276,0.0077593218749204525,0.024082402013971826,0.14814443700904903
112,112,3327.0,0.5465802800917127,0.5394621497024066,0.5389092684726892,0.5597544894182652,2.5434187318902703e-05,2.7300473566611753e-05,2.6853776244541662e-05,2.562067952700741e-05,0.14568808539672623,0.11241280319840387,0.00043400597336729,0.6949778096734398,2.938363582625062e-05,2.569149174334567e-05
113,113,2623.0,0.7874797416105536,0.7742565487249091,0.7644117009871052,0.7945122921048834,2.7670746949369745e-05,3.0349522877016177e-05,3.150670199769026e-05,2.8633907732374345e-05,0.012695252914760907,1.6015761064069847e-05,0.1051019057737384,1.256745206037162e-09,3.0693010363084725e-05,1.4465937119493699e-09
114,114,3415.0,0.8730625108297958,0.8637208178338865,0.8632765273741313,0.898301350958302,1.6859701449757192e-05,1.7950408503337754e-05,1.7727542302027894e-05,1.4987339236438534e-05,0.003416943867086508,0.0018197503944476995,1.2891120466840282e-16,0.6254530014989059,9.609541782318635e-22,1.797131028581137e-23
115,115,12083.0,0.7172212880205744,0.7371738624553518,0.7320688293068118,0.7601141480034066,6.413464454436958e-06,6.4185410135797e-06,6.427405497090671e-06,6.325976089208483e-06,1.0695675717861544e-15,2.1727709738344926e-10,2.507322593392589e-97,7.957662406754084e-09,1.3124831329737664e-20,2.7135956497222973e-32
116,116,7744.0,0.6168759309868749,0.5992605689664819,0.5974997872294026,0.6273059121798946,1.102106643212809e-05,1.1597899500362772e-05,1.1679901597687375e-05,1.0980274840920923e-05,3.186879102834578e-07,4.518994278680075e-09,3.858272254947356e-05,0.12407283629432483,6.930135224752151e-18,5.5282095834177195e-22
117,117,19309.0,0.6578165930750258,0.6791345971238733,0.6735551542402624,0.6928530613449974,4.530863948056024e-06,4.742593991785642e-06,4.721413247004428e-06,4.441519142975498e-06,6.363533980007261e-32,6.75400245454077e-19,5.526509005335543e-147,3.523096064465251e-15,2.43971046520025e-13,4.337205940769416e-26
118,118,8578.0,0.8600776523511521,0.8294945622928251,0.8257332821201894,0.8671156004653222,6.063545111612713e-06,7.512768645967422e-06,7.531678662433099e-06,6.309417165957672e-06,2.523761704464505e-43,7.750588731797327e-55,7.5296976780198e-05,8.89828058205282e-06,8.358881325720833e-57,1.279607482776961e-66
119,119,1711.0,0.722114349843163,0.690296490537336,0.6628452578557914,0.7286908263237246,4.8767561179077114e-05,5.323962425651803e-05,5.475283345873145e-05,4.8851797374980175e-05,5.846053756135876e-09,5.859007154348628e-26,0.14059323357526674,1.182546832529152e-43,8.20538461925648e-11,3.6355696131291622e-28
120,120,771.0,0.4578106358732624,0.533427107622389,0.49808789099807227,0.5299064523247565,0.0001021560765362058,0.00011241510302372616,0.00010885099722908807,0.00010429089405834628,2.1271411618394922e-14,1.541971794545933e-05,2.2686077921855395e-16,1.0202591471934113e-18,0.7139035376873717,0.00040362964691901984
121,121,1479.0,0.665355207036491,0.6868866585751938,0.676200079348689,0.7088424254263168,5.1567505478907364e-05,5.304172618021247e-05,5.345484901945974e-05,5.112052401006141e-05,0.0002588166861870028,0.06318314492316097,1.8448580047472633e-15,1.0219623271944868e-09,7.315384417365936e-05,8.00232917277564e-09
122,122,458.0,0.7959032710063552,0.8138475689447715,0.7732849247275334,0.8320450966713807,0.00012266889823690712,0.00011246418420207788,0.00012158125414400811,0.00010214778653024878,0.025427345563966728,0.006356518162767724,8.11051241780205e-09,1.4193857997993062e-41,0.011238685890323848,9.647686154133486e-15
123,123,1915.0,0.8964416025903466,0.8945269290182152,0.8919049732586506,0.9280915842249342,2.430398515698124e-05,2.6748415475226155e-05,2.6371338334389732e-05,1.8185196740450472e-05,0.5822734867882458,0.19747919920783175,4.654239750217436e-24,0.0034226049996184302,4.976042199635418e-22,2.8074942792542434e-24
124,124,25730.0,0.7520436824612176,0.7273070522201476,0.7304696679753017,0.7529622257973346,3.1238611291467576e-06,3.491147675441471e-06,3.434246276174882e-06,3.161371424047021e-06,6.664975154435268e-65,5.233260897643915e-55,0.4390950861865458,2.6196049629828233e-08,1.7755122091468109e-56,1.792405240616103e-49
125,125,5263.0,0.6531111941166383,0.6776222893356812,0.6701753103886479,0.7105563140150192,1.8427941751423455e-05,1.772579968816301e-05,1.769800553870338e-05,1.827477842243413e-05,2.3515051108337702e-11,1.6913497126830187e-06,2.589354900696569e-72,2.186273003678129e-08,1.900692493736471e-18,2.7933619825261504e-28
126,126,1916.0,0.6074668822719507,0.6494578621684537,0.6310090858663603,0.6276447072921859,4.4890747169703284e-05,5.094130403704424e-05,5.117334714758862e-05,4.916271646113693e-05,5.343148743957242e-11,8.264527462450287e-05,9.054164032821305e-05,5.517633565726026e-22,7.845096757188035e-05,0.513450799153556
127,127,424.0,0.5996586086552403,0.6149236116487656,0.6207935978485531,0.6117763375504816,0.0002114615647002053,0.00020991182653608205,0.00020656172613779038,0.00016955439147625838,0.29084002305279844,0.11101901835372621,0.24920015470365753,0.12408624450082646,0.8101726605675731,0.45606520868932887
128,128,1002.0,0.742912464495071,0.7334567974121257,0.701289837221199,0.780161295317882,7.351420674126583e-05,8.62603655510345e-05,8.924548372438348e-05,7.174371382958281e-05,0.2468784166192748,8.584069794655058e-07,9.341080449096089e-11,3.6182269822528497e-40,7.40314317558557e-12,5.9320033670053074e-28
129,129,291.0,0.5073569869654246,0.571607472829242,0.58204459284886,0.5273167205744822,0.00029126389927015546,0.0002628187150816623,0.00024200127972631068,0.00026502966657518493,2.363933367056611e-08,1.1736690178223105e-11,0.05967127774489895,0.002208897554761022,0.0002902457982594896,2.1246205699841357e-06
130,130,1133.0,0.7289153362020744,0.7420656129262453,0.7341781963864112,0.7547769745591372,6.54887551048193e-05,7.446813856300805e-05,7.339848085305772e-05,6.108088261523503e-05,0.0971351518062874,0.472887723660693,6.348594328396324e-08,0.0006776753506142751,0.08213492830883837,0.002936926408183414
131,131,18.0,0.98619462576503,0.40804694208340625,0.5323280610428107,0.9796072399612707,1.6063843501788797e-05,0.0009943759744840293,0.0008315286682433394,3.776269994128871e-05,1.0696510115221906e-71,1.278022178363194e-52,0.06386838430847144,3.648315422836461e-92,3.382500255854835e-73,5.095412974111879e-53
132,132,50.0,0.9992347852188548,0.9987515678433979,0.9975826266871067,0.998022855672645,1.314521045325325e-08,5.371723495464285e-07,3.6826495923646096e-06,1.3498742581644063e-06,0.4911729802218763,0.3822481469802388,0.2839640857539164,0.32746346254987313,0.10277858673912858,0.5647517928014225
133,133,2261.0,0.8691460915743312,0.8614914629890721,0.8565779961730072,0.9027849965293333,2.266382359148082e-05,2.7533281496777194e-05,2.847449448344843e-05,1.939094662830589e-05,0.03361500533366919,0.00014314063188503105,1.9650310945265566e-22,3.828510149261476e-05,1.7900587325427372e-24,5.1812722559027745e-33
134,134,2.0,0.9997454584427415,0.9999196184556026,0.9981914152510584,0.9994614436525374,1.9670400301680586e-08,3.747458591917432e-09,3.122691278378866e-06,1.2514457924716872e-07,0.03572190937833813,0.34059194586058605,0.5610056013135973,0.31165385754054364,0.266345165875312,0.5487875040316106
135,135,610.0,0.9999217882550532,0.9997316836536748,0.9996332579536867,0.9999494893497533,1.9990649965352328e-10,1.8442050885623692e-09,3.4827282175146614e-09,1.3723653031333184e-10,6.940587587163159e-07,1.213913250929134e-07,1.2735267110864978e-05,5.020465461873314e-06,3.570555749678564e-08,1.8361940283762324e-08
136,136,11.0,0.9206498454894766,0.9212561464398271,0.9217474718785001,0.9247061425667114,0.006119534288963529,0.00501117129344928,0.00466629378717969,0.005510495450401011,0.9464764088229451,0.9260836099199465,0.31001648308917296,0.862087747010255,0.5696401500906438,0.732012732759761
137,137,730.0,0.5727246096470393,0.5408000185122599,0.5373430161099404,0.5535752538840003,0.00017833796462047444,0.00017293524067691986,0.000171125125152241,0.0001695397584649149,4.225668439507928e-05,4.455012685095549e-06,0.017528851446252814,0.05772095386909244,0.03859610134974274,0.005519672447629666
138,138,480.0,0.5337632589595914,0.5370624129202215,0.5370338993295082,0.5688088068324272,0.00015179992733804502,0.00016113159869305695,0.00016070844833310439,0.00017116704437272485,0.7513345660291305,0.7453459083778471,0.0001795347938607464,0.9946918985193733,0.0035425548540055384,0.002350299790595946
139,139,1148.0,0.5764644201168073,0.5954619953292399,0.5638425668717361,0.6385156445737528,8.091185264061721e-05,7.786970010126426e-05,7.514517435950746e-05,7.14157804789375e-05,0.022696727734590316,0.1308030125588411,3.299377535328636e-14,4.724396232608891e-23,3.3894267833863446e-08,1.6171532066057748e-22
140,140,269.0,0.7655025358261768,0.7871157949982591,0.7200021397962869,0.8233336725433793,0.0002649113474080934,0.0002785986895657023,0.0002909174275596317,0.00025365950195753185,0.13800182811536998,0.0017390592438807954,3.608814683656629e-07,9.743742903080729e-27,0.01421855169704136,7.440681033918856e-12
141,141,504.0,0.7159907694405809,0.7335374007104939,0.7274117492710327,0.732624485663044,0.00016795225652890404,0.00018385539516451913,0.00018505308042221144,0.00017812768535047145,0.04030692437823184,0.16845902580766292,0.022631570129968775,0.04172247622336931,0.9123170132219178,0.5276636756673785
142,142,1347.0,0.483648749616087,0.5690222142319021,0.5126009732121714,0.5722214618595154,5.7098051180810655e-05,6.652328090776396e-05,6.282860768862741e-05,6.586735970869698e-05,3.279572716721558e-24,0.00020526872022203076,2.8068012909336524e-33,3.054942537598259e-48,0.6656142440174531,1.6710816454954037e-17
143,143,4861.0,0.7210944071997533,0.7349069803448308,0.7127025386096169,0.7974742365720097,1.741093501123176e-05,1.827954221196483e-05,1.875177908825961e-05,1.423870775533719e-05,0.0001157022933529259,0.01968549572828491,2.939168982624474e-116,1.8519798142543426e-54,6.166590222904854e-69,1.4083381294498597e-123
144,144,1487.0,0.49202425341026684,0.5934829635367876,0.5642098420386088,0.5992588043030596,4.4738816181010476e-05,5.7187697829843653e-05,5.556095289091716e-05,6.179290719888982e-05,1.1951096261808047e-45,1.0249425961337317e-27,1.8126480999137815e-56,2.7165715084726105e-38,0.4172675469879491,4.1300923505318466e-07
145,145,2873.0,0.5408799854714541,0.6131431008595939,0.5885035405450072,0.6201917054035169,3.1083552414710553e-05,3.340646340814304e-05,3.4097440908626275e-05,3.241636675823968e-05,4.693276087060609e-34,1.088878583046354e-14,6.769074889442773e-54,4.096667917752085e-34,0.18696563687556933,5.957941228289611e-09
146,146,805.0,0.49049899737345176,0.5089585643983019,0.5088587714086683,0.5032746795604749,9.956463685874082e-05,9.980536620904449e-05,9.612204824783461e-05,9.866437088466014e-05,0.0003013591908706401,9.770816115366957e-05,0.02749375573754216,0.9632600784719162,0.35070417678282795,0.310492083505302
147,147,2305.0,0.6885409278989113,0.676752079699335,0.6852709781933088,0.7051406260329557,4.1671551007826505e-05,4.2619384716444065e-05,4.2322589654952814e-05,4.2636310281321066e-05,0.012989020235527064,0.4712111736788277,3.107103174427515e-05,9.543618623214537e-07,2.0367008466278048e-10,4.6719305122240265e-06
148,148,7669.0,0.9323868178182593,0.9182364944360064,0.9160972811914317,0.948257373398676,3.8981066878664285e-06,4.839575926551812e-06,4.996063334677596e-06,3.1284880323282066e-06,3.096382359854826e-17,9.278652687896477e-23,5.000193401064486e-33,8.960068169138034e-08,1.8580427296630543e-66,1.9429179626704118e-77
149,149,3477.0,0.5399846562379245,0.5462513478087783,0.5323282103623923,0.5405766151646414,2.5132563316383434e-05,2.368508219371491e-05,2.333635765820759e-05,2.3556042268592414e-05,0.15564993624802453,0.09574832987201427,0.873453153488871,1.5495381174667283e-14,0.22800623044923185,0.08865351351938398
150,150,3587.0,0.5872125110532286,0.5441705262446799,0.5505211122423866,0.5830130050817529,2.3821263408166462e-05,2.347133468430442e-05,2.197712380711751e-05,2.3900916487069587e-05,1.2525248224169097e-21,3.8419708909421046e-19,0.252868843004714,0.00019370054023735007,8.004477591920592e-18,2.3758754090503076e-16
151,151,806.0,0.5568825835020058,0.5330209135924983,0.5336890976417704,0.5582851209654381,0.00010374676503522893,0.00010204998503834478,0.00010511793034804737,0.00010859606865011192,0.006142367887400845,0.0033235884247832643,0.8509691958084847,0.8430027838705162,0.0031644010093987767,0.002503794351077627
152,152,1095.0,0.8575671375043895,0.7666502027420692,0.7334375613720542,0.8380175918597276,4.0330502770131546e-05,6.522831705746755e-05,6.90829797621422e-05,4.725891476356557e-05,5.607640181145675e-58,7.3159861504185546e-90,7.488718182569317e-08,4.521403399110183e-46,4.0355865491087303e-32,8.10121588335296e-62
153,153,2831.0,0.669233102763944,0.641848680604563,0.6483778164768549,0.6602153309300908,2.6023150840854328e-05,3.0642387749916e-05,3.079039166138507e-05,2.936727489441105e-05,3.470819131879227e-09,1.2057070012174721e-05,0.028630562405298855,3.541464692369496e-05,0.00010388183988776561,0.015571434415962732
154,154,1403.0,0.6839349802452183,0.8168881714170787,0.7759231295428466,0.8081144305825877,5.4567640695009045e-05,5.238155812248965e-05,5.622713229974815e-05,4.755051116620653e-05,2.1082005498092915e-70,2.3090368106289398e-35,9.287437995664885e-89,5.394244565511402e-70,0.21090976992772714,7.958125953745078e-06
155,155,7889.0,0.6142476097699099,0.577863408030834,0.5776565656749344,0.6191663490297403,1.0436501137096894e-05,1.0719354132029997e-05,1.0776446676285576e-05,1.042948479375752e-05,5.13801953441161e-28,4.919900505048663e-25,0.05041278396700002,0.8659003376681855,2.503575601947131e-38,2.8451524744420825e-35
156,156,8456.0,0.6298599658271493,0.5571986072372278,0.5591302961514303,0.5857758595556969,1.0001698854977946e-05,9.785590855361273e-06,9.665804126735186e-06,9.05501071545433e-06,4.2835567548593934e-104,2.0136012393452436e-97,3.105847223809386e-71,0.07974593067124393,4.898941921619761e-22,1.1367275580201298e-18
157,157,3477.0,0.5236821410665782,0.5190569546964365,0.49780703619294664,0.5397692141327352,2.5387815669823127e-05,2.7519491332024957e-05,2.6256741422918032e-05,2.560392100756888e-05,0.3177128837293539,5.063959186955802e-09,1.2056285000297953e-05,2.1415096200823203e-51,5.070203463885846e-05,1.2484850321342557e-18
158,158,600.0,0.7673276455282455,0.8144782549871334,0.7985254938749471,0.8222890996279811,0.00011072030774145305,0.00012387122475424392,0.00012370303160198429,0.00010514353474118874,4.967404976087994e-06,0.0016682964309256078,8.492532128086661e-09,2.617036085136432e-07,0.4030851199074742,0.01100657875524983
